10,11
10,12
10,44
10,45
11,12
11,13
11,44
11,45
12,13
12,14
12,44
12,45
13,14
13,15
13,44
13,45
14,15
14,16
14,44
14,45
15,16
15,17
15,44
15,45
16,17
16,18
16,44
16,45
17,18
17,19
17,44
17,45
18,19
18,20
18,44
18,45
19,20
19,21
19,44
19,45
20,21
20,22
20,44
20,45
21,22
21,23
21,44
21,45
22,23
22,24
22,44
22,45
23,24
23,25
23,44
23,45
24,25
24,26
24,44
24,45
25,26
25,27
25,44
25,45
26,27
26,28
26,44
26,45
27,28
27,29
27,44
27,45
28,29
28,30
28,44
28,45
29,30
29,31
29,44
29,45
30,31
30,32
30,44
30,45
31,32
31,33
31,44
31,45
32,33
32,34
32,44
32,45
33,34
33,35
33,44
33,45
34,35
34,36
34,44
34,45
35,36
35,37
35,44
35,45
36,37
36,38
36,44
36,45
37,38
37,39
37,44
37,45
38,39
38,40
38,44
38,45
39,40
39,41
39,44
39,45
40,41
40,42
40,44
40,45
41,42
41,43
41,44
41,45
42,43
42,44
42,45
43,44
43,45
44,45
